Age,Income,YearsWorked,Credible
45,2971,2,0
28,1473,3,0
55,3945,7,1
61,4294,37,1
65,4272,19,0
20,1696,2,1
63,4313,15,0
61,4457,24,1
53,3803,10,1
59,4263,33,1
16,1212,0,1
20,1006,2,0
60,4089,37,0
59,3981,20,0
48,3447,18,1
30,2103,13,1
37,2130,3,0
58,4148,7,1
35,2279,18,0
32,2522,5,1
18,1437,1,1
43,2909,27,0
49,3440,24,1
55,4152,36,1
23,1404,1,0
38,2771,22,1
53,3446,1,0
65,4675,44,1
20,1312,2,0
26,1889,1,1
23,1401,7,0
62,4495,21,1
35,2443,6,0
35,2628,3,1
59,4058,20,0
58,4179,0,1
16,1131,0,1
31,1786,6,0
16,1239,0,1
60,4410,15,1
49,3407,17,0
24,1772,8,1
32,2618,2,1
24,1909,0,1
32,2145,0,0
41,3125,16,1
29,2082,0,1
18,1103,2,0
19,1463,1,1
17,1408,0,1
54,3692,6,0
40,2798,3,0
47,3292,6,1
16,846,0,0
64,4224,22,0
44,2967,24,0
21,1255,4,0
24,1649,8,0
36,2289,7,0
16,1366,0,1
40,2569,13,0
62,4388,20,1
22,1419,0,0
16,694,0,0
55,3720,28,0
36,2906,1,1
31,1827,0,0
27,1656,6,0
30,2109,13,1
55,3864,31,1
40,2713,24,0
37,2795,6,1
37,2612,3,1
42,3135,25,1
36,2807,16,1
31,2121,14,0
63,4225,29,0
42,2923,3,0
16,743,0,0
20,1104,1,0
64,4358,20,0
37,2673,12,1
41,2900,7,1
59,3958,25,0
19,1150,2,0
53,3663,8,0
52,3529,1,0
42,2599,23,0
42,3048,1,1
33,2404,6,1
36,2186,6,0
17,788,0,0
51,3552,20,0
55,3836,1,0
40,2868,0,1
40,2717,21,0
17,1074,1,0
24,1423,6,0
33,2457,17,1
43,3274,25,1
36,2742,20,1
57,4285,7,1
50,3522,34,1
42,3081,22,1
22,1841,5,1
32,2337,7,1
37,2396,4,0
39,2687,1,0
45,2688,11,0
58,4001,21,0
43,3135,11,1
52,3835,10,1
22,1502,3,0
27,2023,6,1
45,3051,25,0
20,1068,1,0
62,4191,32,0
19,1415,2,1
35,2615,19,1
37,2496,14,0
63,4639,11,1
32,2176,9,0
23,1791,6,1
35,2520,8,1
20,1436,1,1
27,1998,7,1
43,3336,14,1
26,1839,0,1
63,4569,17,1
41,3030,7,1
55,3909,21,1
58,4136,36,1
44,3070,15,0
31,2279,7,1
36,2500,5,0
36,2726,0,1
18,1478,1,1
54,3862,5,1
53,3981,31,1
52,3529,9,0
43,3083,25,1
38,2705,9,1
61,4243,40,0
61,4202,26,0
25,1586,2,0
22,1758,1,1
21,1630,5,1
17,1324,0,1
26,1923,10,1
41,2621,15,0
22,1607,1,1
24,1745,7,1
17,1205,1,1
38,2369,3,0
45,2990,22,0
33,2572,6,1
49,3659,2,1
47,3399,0,1
43,3028,9,1
42,3092,16,1
38,2822,21,1
29,1923,5,0
32,2214,8,0
39,2767,4,1
18,1181,2,0
36,2753,19,1
63,4727,36,1
32,2463,5,1
22,1669,5,1
64,4606,36,1
42,3043,22,1
33,2478,8,1
21,1774,2,1
50,3195,28,0
57,3864,1,0
24,1628,6,0
60,3991,12,0
63,4221,18,0
41,2602,9,0
28,1792,6,0
54,3447,17,0
44,3155,28,1
55,3669,23,0
60,4466,23,1
26,1438,10,0
26,1840,5,1
36,2370,8,0
56,3875,14,0
39,3195,5,1
16,897,0,0
58,4113,10,1
38,2710,22,1
51,3620,20,1
51,3327,2,0
57,3948,6,0
42,3128,19,1
41,2437,24,0
49,3536,17,1
31,2270,7,1
32,2330,5,1
39,2822,6,1
32,2006,8,0
31,2230,11,1
59,3759,27,0
63,4676,40,1
27,2103,6,1
54,3841,24,1
62,4393,7,1
42,2928,26,0
31,2052,3,0
37,2636,15,1
29,1951,4,0
58,4099,39,1
29,1341,8,0
50,3699,19,1
16,1351,0,1
26,1721,0,0
56,4157,10,1
27,1877,5,0
54,3945,0,1
55,4025,35,1
35,2214,6,0
23,1566,6,0
45,3270,14,1
45,3170,27,1
17,1052,0,0
16,1173,0,1
50,3450,18,0
17,1170,0,0
53,3907,25,1
41,2966,25,1
28,1956,8,0
27,2012,6,1
48,3327,11,0
53,3493,10,0
32,2396,11,1
26,1609,2,0
31,1743,9,0
53,3804,7,1
61,4569,43,1
41,2748,13,0
62,4022,46,0
56,4159,21,1
61,4312,14,1
25,1632,3,0
55,3798,6,0
22,1511,3,0
17,1206,0,1
40,2782,10,0
34,2586,10,1
27,2214,7,1
62,4136,38,0
40,2414,7,0
37,2555,2,0
22,1384,6,0
32,1987,0,0
30,2036,10,0
33,2391,14,1
53,3874,24,1
21,1616,4,1
21,1150,2,0
39,2776,10,1
61,4201,33,0
27,1946,6,1
23,1506,2,0
35,2424,17,0
16,1204,0,1
22,1177,0,0
54,4218,32,1
38,2429,13,0
40,2743,13,0
43,3015,1,1
29,2040,2,1
46,2996,8,0
37,2892,10,1
63,4466,32,1
18,1380,0,1
44,3223,7,1
39,2578,6,0
36,2594,8,1
42,3127,13,1
62,4018,23,0
58,3944,9,0
18,1426,2,1
49,3326,21,0
53,3980,3,1
57,3658,12,0
44,2956,10,0
17,1192,1,1
51,3621,22,1
61,4433,15,1
32,2336,14,1
42,2904,2,0
38,2583,14,0
63,4431,32,1
32,2562,15,1
54,3691,9,0
23,1538,0,0
20,1188,1,0
57,4004,40,1
38,2806,9,1
20,1777,1,1
33,2630,6,1
18,1055,2,0
50,3705,1,1
18,1207,1,0
51,3678,33,1
37,2332,15,0
23,1716,5,1
23,1988,1,1
58,4045,1,0
44,3239,25,1
63,4415,46,1
38,2869,21,1
55,4012,17,1
38,2698,16,1
33,2519,10,1
19,1557,2,1
41,2535,11,0
19,1247,0,0
47,3269,31,0
41,2949,3,1
40,2782,14,0
57,3966,31,0
40,2931,10,1
41,2699,23,0
36,2454,3,0
52,3662,1,1
45,3419,25,1
31,1959,4,0
40,2890,22,1
35,2580,11,1
60,4195,18,0
36,2598,3,1
55,3209,31,0
26,1730,2,0
26,1730,1,0
28,1996,9,1
45,3055,20,0
27,2092,6,1
32,2396,12,1
45,3033,11,0
25,1651,6,0
58,4119,26,1
35,2651,1,1
38,2454,15,0
57,3768,36,0
43,2825,5,0
61,4284,10,1
22,1278,5,0
29,1817,10,0
53,3942,2,1
59,3895,41,0
39,2768,23,1
23,1520,3,0
53,3405,26,0
32,1934,11,0
27,1672,9,0
65,4307,23,0
60,3917,1,0
24,1704,7,1
38,2569,15,0
63,3905,11,0
56,4184,39,1
22,1851,3,1
44,3090,15,1
59,4011,32,0
28,1892,2,0
65,4509,7,0
44,2920,18,0
53,3887,31,1
21,1009,3,0
65,4565,49,1
47,3488,10,1
20,1051,0,0
32,2374,2,1
27,1483,8,0
65,4771,6,1
53,3893,4,1
31,1869,2,0
26,2109,0,1
48,3341,17,0
32,2314,5,1
20,1469,2,1
51,3709,6,1
23,2030,5,1
62,4928,30,1
33,2416,15,1
27,2104,9,1
44,3008,12,0
48,3187,8,0
26,2207,3,1
18,1190,2,0
32,2364,6,1
18,1230,2,0
62,4105,22,0
19,1457,1,1
22,1565,2,1
61,4328,12,1
62,4492,31,1
21,1374,1,0
19,1326,3,0
27,2349,6,1
41,2794,2,0
61,4516,42,1
31,2320,0,1
46,3723,20,1
34,2528,1,1
56,3991,9,1
31,1911,12,0
26,1827,1,1
55,3953,6,1
53,3779,27,1
40,2847,2,1
49,3566,4,1
22,1681,6,1
30,2384,8,1
31,2198,6,1
24,1198,4,0
19,1422,3,1
41,2970,16,1
61,4415,44,1
36,2437,3,0
49,3573,27,1
55,3605,30,0
57,3903,12,0
27,1894,0,1
57,3819,1,0
38,3217,20,1
46,3279,9,1
23,1586,0,0
65,4803,34,1
30,2494,2,1
55,3835,29,0
48,3431,16,1
19,1437,1,1
57,3988,21,0
56,4149,33,1
17,914,0,0
47,3352,29,1
24,1883,2,1
37,2907,0,1
26,1803,0,0
49,3574,8,1
53,3883,20,1
22,1677,3,1
54,3827,38,1
20,1529,0,1
34,2402,10,1
31,1988,9,0
26,1568,7,0
26,1986,6,1
59,4017,36,0
44,2904,8,0
39,2463,13,0
49,3276,29,0
62,4337,35,0
62,3871,5,0
63,4398,5,0
59,4142,17,1
27,1684,9,0
21,1501,5,1
58,4050,7,0
46,3129,9,0
29,2010,1,0
41,2933,19,1
48,3297,20,0
36,2580,7,1
25,1895,7,1
33,2303,11,0
16,1318,0,1
36,2919,9,1
56,4102,2,1
27,1878,6,0
27,1879,2,0
24,1787,6,1
52,3870,12,1
42,3140,4,1
22,1678,3,1
64,4669,34,1
54,3963,13,1
38,2901,22,1
21,1289,2,0
63,4073,34,0
46,3154,13,0
56,3785,7,0
23,1593,4,0
37,2741,18,1
41,2747,8,0
57,3871,32,0
44,3394,8,1
42,3310,15,1
22,1505,3,0
32,2427,6,1
36,2575,13,1
19,1623,2,1
43,3144,2,1
36,2675,19,1
28,1734,6,0
44,3096,23,1
25,1737,0,0
64,4574,45,1
63,4311,8,0
22,1148,2,0
57,3621,7,0
38,2325,16,0
40,2880,7,1
54,3706,0,0
41,2739,22,0
38,2425,16,0
57,4242,36,1
51,3241,34,0
40,2513,13,0
56,3973,29,1
58,4216,42,1
64,4330,45,0
64,4805,33,1
18,996,2,0
59,3858,8,0
25,1776,7,1
64,4147,20,0
30,2205,2,1
50,3827,7,1
40,3065,8,1
61,4490,29,1
30,1716,12,0
40,2654,7,0
51,3827,26,1
37,2693,10,1
54,3998,20,1
53,3616,7,0
38,2601,18,0
33,2278,12,0
60,4281,6,1
20,1525,1,1
52,3813,4,1
56,3998,37,1
26,1874,8,1
45,3075,18,0
52,3582,5,0
33,2303,12,0
47,3748,31,1
41,3065,24,1
55,3827,16,0
41,2629,25,0
43,3192,10,1
25,1629,9,0
48,3210,30,0
65,4683,32,1
55,3888,11,1
53,3383,3,0
65,4442,2,0
34,2202,14,0
59,4164,20,1
22,1343,2,0
29,1917,11,0
48,3161,2,0
21,1750,4,1
64,4251,48,0
30,2006,11,0
56,3889,37,0
22,1856,3,1
31,1976,15,0
17,1113,0,0
16,883,0,0
42,3163,21,1
26,1629,8,0
21,1250,3,0
60,4061,29,0
51,3385,35,0
59,3951,10,0
41,2926,10,1
27,1868,8,0
62,4445,21,1
39,2860,10,1
24,1674,2,0
29,2397,10,1
61,3989,45,0
62,4352,13,1
61,4280,18,1
60,4382,6,1
22,1469,1,0
58,4199,37,1
48,3415,8,1
65,4665,17,1
45,3302,22,1
32,2306,1,1
60,4408,2,1
23,1848,4,1
47,3617,8,1
45,3239,9,1
43,3173,0,1
57,3887,6,0
56,3620,27,0
61,4182,14,0
28,1956,2,0
33,2249,15,0
24,1373,5,0
28,2122,1,1
41,2931,10,1
21,1326,3,0
26,2044,1,1
51,3562,15,0
34,2312,14,0
29,2051,0,1
51,3313,3,0
47,3112,2,0
40,2927,7,1
21,1331,4,0
26,1679,3,0
16,975,0,0
52,3446,15,0
17,1223,1,1
21,1622,1,1
63,4415,24,1
64,4595,35,1
51,3145,9,0
65,4769,2,1
54,3844,4,1
24,1610,2,0
53,3930,0,1
28,1762,9,0
27,1997,4,1
34,2255,6,0
36,2756,13,1
39,2933,11,1
37,2434,0,0
52,3488,0,0
23,1826,1,1
58,3813,33,0
51,3730,6,1
18,1187,2,0
48,3369,28,1
36,2623,12,1
41,2964,21,1
49,3375,13,0
27,1675,9,0
18,1307,2,1
16,1368,0,1
23,1803,5,1
21,1182,5,0
59,4053,21,0
17,824,1,0
43,3009,10,0
63,4535,31,1
28,2213,3,1
62,4311,29,0
57,4016,34,1
49,3543,9,1
44,2964,25,0
20,1338,2,0
65,4873,37,1
56,3731,12,0
61,4516,4,1
20,1353,4,0
33,2714,6,1
18,1558,2,1
65,4416,43,0
46,3410,14,1
19,1356,3,1
54,3914,24,1
62,4353,42,1
62,4106,19,0
19,1486,0,1
65,4582,15,1
64,4086,38,0
38,2487,19,0
39,2678,20,0
27,1907,7,1
35,2256,8,0
53,3843,3,1
50,3180,13,0
19,1403,0,1
37,2530,18,0
29,2158,3,1
57,4049,26,1
65,4418,13,0
48,3381,21,1
21,1472,3,1
35,2434,6,0
39,2919,11,1
58,3751,19,0
29,2031,3,1
17,1074,1,0
27,2121,0,1
38,2784,13,1
64,4523,22,1
55,3836,36,0
38,2512,10,0
46,3155,22,0
46,3006,10,0
37,2531,3,0
22,1660,2,1
46,3203,14,0
20,1510,3,1
64,4764,20,1
49,3309,21,0
60,3783,43,0
41,2819,21,0
42,2934,15,0
49,3807,11,1
63,4831,29,1
40,2645,20,0
51,3645,32,1
18,1254,2,0
26,2026,5,1
63,4551,11,1
24,1437,4,0
54,3763,31,0
34,2615,10,1
19,1213,1,0
43,3067,11,1
65,3802,18,0
20,1453,0,1
62,4590,6,1
54,3458,18,0
50,3503,26,1
37,2540,21,0
45,3464,20,1
27,1761,1,0
33,2321,6,1
33,2195,16,0
37,2161,18,0
39,2976,18,1
51,3651,10,1
62,4664,21,1
48,3288,3,0
21,1741,4,1
17,1101,0,0
65,4502,20,0
17,1032,1,0
28,1394,7,0
46,3339,30,1
19,1128,0,0
18,1022,1,0
60,3935,34,0
64,4638,46,1
27,2147,6,1
58,4109,14,1
62,4302,28,0
50,3421,3,0
61,4286,29,1
57,3618,14,0
51,3961,25,1
36,2743,17,1
23,1928,3,1
39,2542,16,0
40,2571,3,0
47,3047,29,0
27,1762,11,0
26,1646,0,0
40,2993,15,1
32,2258,4,1
18,1036,0,0
24,1680,3,1
33,2464,9,1
28,2220,0,1
44,3178,17,1
38,2728,0,1
56,3836,37,0
20,1050,4,0
65,4454,25,0
60,4302,39,1
62,4262,24,0
56,3920,35,1
24,1971,7,1
24,1684,3,1
61,4720,45,1
64,4547,28,1
17,952,1,0
42,3012,6,1
19,1721,3,1
17,912,1,0
16,1195,0,1
62,4126,12,0
56,3736,6,0
16,1071,0,0
28,2013,12,1
60,4255,34,1
43,2486,7,0
53,3699,33,0
45,3288,23,1
17,1452,1,1
45,3062,14,0
49,3355,4,0
42,2448,0,0
62,4149,4,0
56,4020,12,1
48,3441,13,1
24,1624,8,0
16,1051,0,0
42,2795,17,0
18,1429,2,1
25,1578,4,0
29,2288,3,1
27,1768,8,0
56,3851,28,0
17,1081,0,0
45,3037,23,0
30,2189,12,1
44,3252,17,1
53,3971,14,1
63,4145,34,0
21,1623,0,1
54,3467,1,0
55,3872,8,1
59,4411,16,1
57,4099,24,1
65,4328,36,0
56,3997,3,1
34,2066,1,0
25,1822,6,1
38,2709,17,1
32,2354,6,1
34,2339,1,0
59,4180,25,1
62,4047,19,0
51,3357,16,0
40,3057,2,1
20,1188,3,0
48,3341,31,0
54,3894,29,1
57,3943,0,0
64,4548,18,1
47,3475,24,1
57,4203,35,1
56,3688,33,0
59,4541,41,1
55,3643,38,0
25,1877,9,1
26,1933,5,1
55,3890,8,1
52,3807,6,1
62,4602,39,1
27,1932,2,1
51,3878,6,1
45,3468,1,1
20,1369,3,0
54,3995,31,1
35,2502,2,1
30,1913,2,0
25,1570,4,0
55,3699,35,0
20,1712,3,1
48,3184,27,0
28,1805,10,0
41,2647,22,0
48,3432,26,1
55,3588,28,0
64,4452,17,0
33,2190,5,0
52,3591,15,0
59,4477,25,1
19,1500,1,1
62,4364,9,1
59,4174,5,1
53,3719,9,1
25,1693,7,0
38,2738,4,1
55,3628,18,0
16,1080,0,0
46,3115,27,0
31,2371,14,1
59,3918,30,0
41,2800,15,0
42,2820,11,0
47,3150,24,0
17,904,0,0
22,1140,2,0
58,3947,28,0
31,2205,3,1
57,4089,5,1
20,1595,4,1
17,1050,1,0
49,3468,21,1
37,2686,17,1
22,1507,4,0
59,4186,20,1
60,4334,2,1
40,2881,8,1
39,2557,0,0
33,2104,14,0
47,3186,7,0
35,2783,6,1
46,3321,24,1
58,4462,29,1
44,3073,0,0
30,2016,7,0
39,2628,8,0
50,3285,16,0
65,4264,33,0
44,3068,1,0
24,1529,3,0
18,1078,0,0
19,1582,3,1
41,2717,3,0
54,3909,4,1
61,4294,37,1
61,4201,24,0
47,3047,13,0
52,3716,4,1
43,2910,10,0
63,4727,29,1
55,3695,1,0
58,4070,30,1
33,2410,17,1
51,3929,27,1
37,2718,4,1
61,4550,16,1
28,1701,11,0
53,3642,2,0
41,2513,21,0
16,1139,0,1
41,2900,5,1
25,1727,9,0
50,3296,17,0
29,1582,5,0
28,1936,4,0
45,3324,6,1
32,2311,12,1
34,2446,17,1
21,1506,4,1
56,3883,33,0
33,2233,12,0
41,2559,19,0
24,1497,7,0
56,3628,7,0
61,4084,28,0
26,1863,5,1
55,3666,10,0
57,3659,12,0
47,3387,16,1
51,3313,32,0
19,1128,1,0
64,4387,1,0
37,3018,0,1
40,2785,22,0
19,1183,1,0
65,4672,41,1
40,2530,14,0
39,2607,19,0
49,3155,20,0
63,4703,40,1
44,3368,19,1
42,3191,10,1
61,4465,31,1
52,3252,9,0
59,4213,30,1
19,1378,3,1
50,3688,2,1
48,2951,1,0
22,1280,6,0
23,1530,5,0
59,3816,40,0
23,1665,5,1
51,3618,25,1
22,1487,5,0
37,2714,21,1
45,2846,21,0
22,1261,3,0
44,3050,8,0
35,2243,11,0
47,3653,21,1
50,3549,34,1
27,1844,9,0
28,1770,0,0
37,2229,1,0
51,3335,24,0
60,4566,35,1
20,1234,0,0
61,4785,7,1
45,2906,8,0
58,4091,1,1
61,4140,2,0
37,2698,2,1
26,2174,2,1
52,3437,2,0
17,1411,1,1
18,1010,0,0
48,3298,7,0
52,3324,35,0
51,3223,16,0
43,2992,23,0
64,4474,36,0
29,2075,8,1
57,4163,12,1
31,2218,8,1
56,3835,9,0
61,4231,40,0
36,2358,15,0
65,4649,15,1
34,2286,7,0
54,3844,15,1
17,796,0,0
59,3812,14,0
52,3722,21,1
61,4197,33,0
24,1889,4,1
16,769,0,0
17,1226,0,1
39,2967,5,1
42,2724,19,0
46,3387,2,1
29,2031,5,1
33,2334,12,1
16,1399,0,1
57,4130,18,1
30,2193,7,1
47,3222,4,0
23,1705,2,1
47,3615,15,1
16,1376,0,1
16,1084,0,0
31,2133,2,0
38,2395,15,0
46,3410,20,1
44,3016,23,0
30,2149,13,1
29,1971,7,0
63,4595,41,1
38,2775,8,1
36,2815,9,1
37,2515,2,0
63,4695,44,1
37,2562,3,0
33,2154,5,0
42,2872,15,0
20,1646,0,1
63,4367,43,0
45,3074,9,0
59,4101,32,0
31,2026,14,0
55,3759,18,0
23,1839,0,1
24,1775,1,1
62,4432,21,1
59,4200,39,1
16,1476,0,1
21,1884,4,1
16,1255,0,1
21,1570,3,1
44,3148,20,1
26,1952,9,1
41,2971,0,1
18,1519,2,1
54,3642,31,0
19,1267,0,0
38,2625,3,0
38,2571,13,0
25,1846,8,1
44,3376,6,1
31,2285,8,1
31,2019,10,0
53,3798,31,1
26,1621,5,0
16,1124,0,1
47,3194,16,0
21,1414,4,0
51,3703,27,1
28,1958,9,0
33,2586,10,1
56,4123,3,1
32,2295,16,1
57,3821,34,0
41,3008,2,1
18,1410,0,1
58,4116,42,1
60,4227,30,1
26,1892,3,1
50,3515,0,1
24,1740,4,1
59,4119,13,0
65,4739,35,1
55,3723,4,0
26,2061,9,1
58,4372,34,1
37,2605,11,1
60,4397,18,1
33,2260,16,0
45,3290,18,1
60,4156,33,0
51,3907,31,1
61,4242,20,0
65,4490,35,0
20,1700,4,1
61,4484,17,1
45,3282,26,1
56,3927,20,1
46,3270,24,1
64,4455,34,0
25,1782,6,1
53,4155,37,1
35,2451,13,1
26,1789,10,0
39,2785,18,1
19,1551,2,1
40,2425,21,0
26,2025,6,1
60,4060,22,0
16,1253,0,1
55,3642,11,0
57,3910,27,0
16,994,0,0
23,1732,2,1
52,3732,23,1
17,1084,0,0
56,4138,30,1
23,1478,1,0
26,1852,7,1
51,3334,31,0
37,2458,19,0
28,1991,3,1
27,1887,8,0
56,3905,11,0
38,2479,7,0
21,1354,3,0
49,3355,28,0
45,2787,21,0
49,3402,11,0
56,3953,30,1
50,3377,6,0
45,3228,9,1
38,2617,6,0
61,4508,31,1
60,4289,15,1
48,3377,32,1
54,4046,19,1
50,3629,3,1
44,3152,3,1
60,4124,14,0
65,4193,5,0
58,3868,37,0
34,2531,16,1
54,3866,27,1
35,2607,3,1
21,1718,0,1
18,1197,1,0
18,1172,1,0
32,2590,15,1
27,1488,4,0
24,1975,8,1
20,1511,3,1
50,3621,9,1
44,2941,25,0
56,4116,27,1
19,1441,3,1
62,4467,38,1
38,2692,1,1
57,4101,32,1
28,1767,6,0
57,4016,39,1
39,2423,7,0
28,1567,5,0
51,3807,20,1
16,1053,0,0
36,2582,16,1
22,1942,6,1
57,3659,36,0
30,2241,0,1
60,3774,33,0
31,2090,9,0
26,2033,6,1
64,4584,28,1
20,1517,2,1
38,2667,22,1
50,3442,30,0
25,1477,9,0
60,4261,14,1
38,2655,6,0
23,1732,6,1
22,1472,2,0
52,3706,34,1
43,3001,2,0
28,2025,7,1
62,4313,5,0
65,4558,39,1
24,1385,4,0
42,3080,11,1
62,4402,27,1
38,2636,1,0
45,3343,18,1
51,3763,28,1
65,4441,20,0
29,2044,2,1
42,2995,19,1
34,2168,15,0
50,3418,6,0
17,1340,0,1
59,3990,43,0
28,1941,12,0
59,4072,11,0
30,2094,4,0
25,1733,3,0
64,4496,3,1
31,2076,10,0
60,4352,33,1
18,1298,1,1
27,2223,0,1
51,3541,26,0
65,4142,2,0
54,4054,18,1
38,2505,10,0
53,3692,16,0
37,2601,2,1
21,1767,2,1
46,3202,2,0
29,2191,9,1
39,2757,9,1
21,1244,3,0
48,3604,12,1
44,3339,24,1
38,2699,22,1
45,3164,28,1
22,1485,5,0
37,2524,17,0
25,1366,3,0
55,3349,6,0
63,4583,1,1
57,4089,0,1
40,2698,22,0
54,3616,4,0
65,4343,28,0
42,2932,1,0
48,3253,11,0
23,1491,6,0
16,839,0,0
45,2825,14,0
17,1299,0,1
27,1852,7,0
62,4150,26,0
53,4089,30,1
56,3720,26,0
61,4445,7,1
42,2649,0,0
46,3460,17,1
50,3509,30,1
45,3383,8,1
23,1562,6,0
36,2566,16,1
52,3621,33,0
19,1412,0,1
55,3729,31,0
39,2957,0,1
40,2814,2,1
32,2224,12,0
18,968,2,0
33,2645,16,1
39,2677,17,0
22,1323,6,0
59,3842,35,0
28,2311,4,1
29,2069,2,1
46,3125,1,0
26,2098,4,1
26,1689,10,0
43,3006,19,0
39,2623,19,0
54,3925,6,1
25,1933,9,1
22,1818,6,1
38,2715,10,1
18,1284,2,1
26,2035,4,1
53,3911,2,1
48,3299,11,0
18,921,2,0
55,3910,14,1
16,1201,0,1
25,1435,4,0
26,1621,0,0
23,1546,6,0
29,2369,8,1
40,2468,22,0
22,1878,6,1
20,1505,2,1
50,3413,32,0
37,2625,4,1
50,3326,33,0
56,3984,0,1
54,3927,27,1
33,2454,12,1
41,2548,6,0
32,2611,4,1
43,3009,26,0
16,905,0,0
24,1523,6,0
29,1924,0,0
16,1164,0,1
51,3318,29,0
58,4033,5,0
54,3698,33,0
53,3806,30,1
61,4448,14,1
42,3007,2,1
41,2547,22,0
17,1188,0,0
59,4071,9,0
59,4036,39,0
24,1971,4,1
61,4114,36,0
64,4376,21,0
27,2125,0,1
35,2539,5,1
56,3832,32,0
64,4561,47,1
37,2539,16,0
44,3206,10,1
43,2859,6,0
35,2511,14,1
58,3815,21,0
30,2112,1,1
50,3459,8,0
53,3849,26,1
55,3728,24,0
41,2830,21,0
40,2705,7,0
22,1479,2,0
41,3036,16,1
51,3467,24,0
47,2825,31,0
50,3526,23,1
30,1986,14,0
41,2449,5,0
61,4460,44,1
65,4560,29,1
38,2878,22,1
65,4412,19,0
17,1257,0,1
46,2769,17,0
27,2318,10,1
65,4530,34,0
32,2277,9,1
24,1865,3,1
18,1373,0,1
58,3977,32,0
27,2282,7,1
25,1690,0,0
60,4155,11,0
20,1264,0,0
34,2329,13,0
33,2299,13,0
37,2553,6,0
38,2850,4,1
62,4408,14,1
65,4483,10,0
62,4485,30,1
65,4551,32,1
35,2544,9,1
39,2610,13,0
40,2575,24,0
59,4020,18,0
22,1127,0,0
22,1219,5,0
31,2347,12,1
61,4270,12,1
49,3689,1,1
64,4477,12,0
42,3101,24,1
27,1705,5,0
30,2091,10,0
28,1987,1,1
57,4005,15,1
48,3471,17,1
35,2479,11,1
48,3358,20,0
17,1408,0,1
16,876,0,0
31,2212,0,1
52,3505,2,0
26,1772,6,0
48,3556,17,1
18,1117,2,0
57,4120,38,1
55,4033,19,1
21,1588,4,1
27,1717,7,0
44,3326,20,1
61,4497,12,1
26,2357,9,1
39,2595,15,0
27,1749,7,0
48,3505,31,1
41,2714,13,0
51,3836,33,1
18,1499,1,1
17,1340,1,1
63,4462,23,1
21,1439,2,0
34,2319,17,0
58,3843,20,0
47,3542,5,1
40,2583,0,0
41,3040,19,1
50,3268,31,0
63,4240,19,0
51,3827,13,1
30,2015,6,0
28,2308,7,1
42,3112,12,1
36,2238,13,0
42,3002,4,1
61,3948,5,0
59,4032,33,0
39,2690,3,0
43,3222,3,1
26,1681,9,0
39,2717,19,0
31,1989,6,0
24,2092,6,1
65,4531,25,0
58,4130,34,1
25,1622,8,0
46,3122,16,0
44,3074,23,0
36,2760,8,1
65,4595,31,1
47,3440,21,1
19,1323,1,0
46,3114,2,0
22,1255,5,0
16,1528,0,1
18,1032,2,0
17,1321,0,1
44,2779,17,0
35,2248,18,0
55,3566,33,0
37,2532,18,0
60,4008,19,0
16,1229,0,1
60,4392,19,1
58,4313,6,1
57,3823,33,0
16,790,0,0
43,2617,3,0
18,1381,2,1
40,3091,14,1
34,2619,11,1
23,1671,4,1
59,3968,35,0
33,2251,13,0
25,1371,9,0
41,3081,18,1
17,1010,1,0
61,4392,26,1
44,2964,1,0
46,3203,6,0
65,4566,0,1
63,4372,33,0
45,3203,23,1
19,1457,1,1
57,4172,0,1
65,4490,35,0
36,2427,17,0
24,1524,8,0
59,3898,2,0
36,3013,13,1
31,2635,14,1
25,1912,8,1
44,3107,16,1
57,4261,39,1
36,2580,13,1
58,3897,25,0
40,2685,16,0
24,1648,2,0
29,2118,4,1
22,1451,6,0
23,1557,6,0
44,3181,10,1
64,4462,19,0
35,2372,9,0
65,4209,30,0
46,3028,10,0
57,4189,21,1
37,2533,3,0
16,1053,0,0
32,2068,7,0
60,4285,44,1
56,3532,6,0
58,4030,22,0
35,2537,16,1
61,3952,5,0
47,3453,16,1
55,3775,3,0
55,3920,6,1
46,3131,28,0
34,2348,14,0
59,3949,32,0
61,4653,1,1
64,4552,8,1
35,2385,15,0
23,1657,5,1
22,1607,0,1
47,3293,6,1
41,3132,11,1
44,2804,3,0
56,4156,25,1
28,1958,6,0
22,1445,3,0
16,1199,0,1
47,3493,27,1
37,2363,1,0
29,2047,3,1
28,1919,7,0
44,3168,21,1
36,2559,4,1
52,3748,6,1
51,3548,28,0
28,2197,6,1
22,1678,5,1
55,3860,6,1
38,2678,22,1
42,3086,15,1
63,4433,42,1
43,3121,22,1
63,4245,39,0
59,3878,1,0
20,1542,2,1
31,2043,11,0
44,3058,27,0
25,1327,3,0
41,3000,18,1
48,3294,32,0
50,3521,12,1
36,2258,9,0
40,2750,2,0
18,1196,0,0
40,2739,24,0
58,4014,9,0
48,3527,6,1
28,1737,8,0
24,1291,7,0
62,4393,0,1
21,1464,3,0
62,4635,35,1
32,2142,14,0
37,2804,15,1
62,4380,37,1
57,3740,9,0
34,2279,9,0
21,1636,1,1
45,2993,13,0
41,2900,18,1
52,3843,24,1
21,1540,5,1
53,3708,18,0
57,4042,39,1
60,4379,4,1
36,2343,8,0
44,3477,16,1
54,3734,0,0
28,2002,4,1
56,3746,10,0
22,1529,5,0
63,4388,20,0
36,2606,11,1
17,1297,0,1
